vehicle_id,date_key,location_id,listed_price,sold_price,price_difference,expected_market_price,days_on_platform,conversion_rate,sale_flag
772,20241010,5,1016830,937588,79242,762622,47,0.08,1
773,20200908,4,523814,465074,58740,497623,84,0.06,1
776,20190801,2,1279892,1223634,56258,895924,3,0.15,1
777,20230602,9,214862,141136,73726,182632,83,0.02,1
778,20240203,2,1543276,1513896,29380,1466112,85,0.05,1
779,20221005,19,1567500,1388443,179057,626999,119,0.04,1
781,20240610,10,1702009,1558415,143594,1191406,104,0.04,1
782,20250101,24,2170495,2103491,67004,1736396,15,0.06,1
783,20190812,15,2074803,1935427,139376,1867322,37,0.03,1
784,20190812,2,690796,540756,150040,656256,85,0.02,1
785,20190809,19,1069499,1046614,22885,374324,48,0.03,1
787,20240807,1,997136,992167,4969,697995,36,0.07,1
788,20240501,3,1711664,1549946,161718,1454914,68,0.06,1
790,20210211,26,1255068,1124393,130675,878547,97,0.03,1
791,20250702,14,2371833,2217350,154483,2253241,6,0.05,1
793,20240306,25,1101987,934479,167508,936688,28,0.09,1
794,20200308,24,1733797,1607614,126183,780208,56,0.02,1
795,20230108,22,448882,417166,31716,381549,120,0.07,1
796,20191210,6,2473206,2329544,143662,2102225,67,0.08,1
797,20191111,17,706772,662189,44583,353386,17,0.1,1
799,20201012,7,309286,275470,33816,216500,89,0.07,1
802,20190912,30,2100586,2092447,8139,1155322,64,0.03,1
803,20190708,24,2033246,1873425,159821,1829921,37,0.06,1
804,20240203,9,1870106,1772116,97990,841547,80,0.06,1
805,20230802,27,453670,444001,9669,317569,91,0.08,1
806,20241106,30,549645,525494,24151,384751,77,0.02,1
809,20220101,14,944258,795846,148412,708193,14,0.07,1
810,20211011,12,1895674,1830763,64911,1042620,12,0.12,1
811,20221211,21,1870566,1760458,110108,841754,88,0.07,1
813,20220102,11,460883,345791,115092,299573,51,0.08,1
814,20200611,30,1545393,1381446,163947,695426,86,0.04,1
815,20201002,26,438628,373324,65304,394765,54,0.05,1
816,20190407,15,374630,202533,172097,149851,3,0.06,1
817,20230607,12,569281,535736,33545,341568,26,0.11,1
820,20251111,27,2161675,2109380,52295,1188921,38,0.08,1
821,20240711,29,1404975,1314589,90386,1123980,71,0.03,1
822,20220202,26,2439339,2367153,72186,1585570,114,0.05,1
823,20190901,27,1659551,1563470,96081,1410618,63,0.07,1
824,20230812,12,208759,152082,56677,187883,88,0.05,1
826,20220406,21,2429562,2351069,78493,1093302,91,0.03,1
828,20220805,27,553198,496154,57044,470218,87,0.07,1
830,20241111,21,2201868,2059166,142702,1211027,29,0.09,1
831,20210510,2,1108889,929274,179615,887111,69,0.03,1
832,20240808,27,1555253,1508403,46850,1088677,95,0.07,1
834,20211001,21,928372,924225,4147,789116,81,0.07,1
835,20220407,26,1004162,989917,14245,451872,120,0.07,1
837,20241009,18,682880,555179,127701,546304,66,0.06,1
838,20230609,29,2425485,2305669,119816,1697839,90,0.03,1
840,20210701,11,921330,900760,20570,644931,32,0.05,1
843,20241007,17,402631,239213,163418,161052,26,0.08,1
846,20250305,16,773351,725433,47918,464010,95,0.04,1
847,20210305,15,1140946,1111468,29478,456378,27,0.11,1
848,20190602,13,1136331,984801,151530,1022697,105,0.07,1
849,20200710,23,1581019,1448822,132197,1106713,75,0.05,1
851,20240509,6,687798,514333,173465,447068,113,0.03,1
852,20200104,28,706740,646113,60627,494717,56,0.04,1
853,20250608,18,2296683,2245142,51541,2067014,58,0.04,1
854,20241103,3,2242278,2203643,38635,1121139,17,0.06,1
856,20240411,14,2125679,1949221,176458,1913111,34,0.07,1
859,20230807,27,1765378,1705530,59848,1324033,6,0.15,1
862,20231201,2,916079,909907,6172,458039,64,0.04,1
864,20250310,5,1779796,1746641,33155,1156867,11,0.06,1
865,20240303,4,1191703,1125667,66036,1012947,110,0.05,1
866,20191010,19,587434,558990,28444,234973,112,0.07,1
869,20190909,24,1438342,1263392,174950,1150673,21,0.07,1
870,20230810,17,380476,349242,31234,266333,51,0.05,1
872,20240603,29,2389360,2288424,100936,1075212,78,0.03,1
873,20241212,22,2058941,1951004,107937,1750099,28,0.13,1
875,20240102,10,2218270,2085130,133140,998221,29,0.1,1
878,20220412,3,1459550,1291807,167743,1094662,93,0.07,1
879,20210108,24,294750,273694,21056,265275,84,0.02,1
880,20240711,19,1884317,1799292,85025,1601669,14,0.1,1
882,20210404,24,1372556,1297791,74765,823533,115,0.07,1
883,20231106,3,1571978,1468918,103060,943186,36,0.03,1
884,20230207,21,501753,386412,115341,200701,30,0.08,1
885,20200401,10,1499141,1435947,63194,674613,46,0.08,1
886,20200803,30,206820,143169,63651,113751,41,0.03,1
887,20220510,7,388257,269128,119129,194128,90,0.08,1
888,20190403,21,437248,300841,136407,240486,14,0.07,1
890,20220505,6,2317711,2244400,73311,1390626,47,0.06,1
891,20231012,30,442716,337366,105350,221358,33,0.06,1
893,20200202,1,500364,458742,41622,350254,25,0.07,1
894,20201112,13,1814798,1768354,46444,725919,87,0.02,1
895,20210204,25,1876716,1853041,23675,750686,15,0.12,1
896,20250404,21,593050,437103,155947,266872,77,0.06,1
898,20250405,12,1126412,1022495,103917,844809,90,0.04,1
900,20191208,7,803376,744915,58461,361519,5,0.08,1
901,20200509,24,1861449,1785897,75552,1303014,87,0.02,1
902,20200812,21,2488096,2420948,67148,2363691,89,0.06,1
903,20221010,30,789910,691843,98067,276468,47,0.06,1
904,20240202,17,1818685,1731746,86939,818408,9,0.05,1
907,20250408,18,1991734,1867428,124306,796693,4,0.07,1
908,20211004,28,1313860,1304051,9809,854008,55,0.03,1
912,20210408,1,559719,484370,75349,419789,42,0.04,1
913,20250108,12,379274,313552,65722,170673,69,0.04,1
914,20200607,12,1085985,926404,159581,651591,110,0.05,1
916,20251105,28,1595427,1532414,63013,638170,43,0.02,1
920,20220810,24,690450,542766,147684,483314,115,0.02,1
921,20240901,27,834331,833630,701,458882,27,0.1,1
923,20241207,30,2339951,2309271,30680,1286973,99,0.05,1
928,20190511,21,2230974,2174035,56939,1896327,65,0.04,1
929,20231104,22,1202419,1068258,134161,901814,60,0.03,1
930,20190909,22,2198479,2087401,111078,1868707,47,0.08,1
935,20210806,2,363381,309411,53970,163521,106,0.03,1
936,20230105,3,563497,442692,120805,338098,74,0.06,1
937,20211003,2,874459,824396,50063,480952,12,0.13,1
938,20240601,8,1184031,1069719,114312,1124829,63,0.03,1
940,20240103,1,1904211,1865396,38815,1047316,22,0.12,1
943,20240507,13,1681333,1575412,105921,1513199,51,0.07,1
945,20220212,19,1594986,1535417,59569,717743,79,0.03,1
946,20231008,22,1874796,1704366,170430,1781056,62,0.04,1
947,20220802,21,1643669,1628311,15358,1314935,64,0.02,1
948,20200701,27,787068,664254,122814,314827,16,0.11,1
949,20230511,25,393817,363969,29848,275671,99,0.05,1
952,20220910,23,555922,473109,82813,250164,37,0.04,1
953,20200410,3,1555682,1419729,135953,1322329,110,0.04,1
955,20241205,10,287944,144311,143633,187163,21,0.08,1
956,20191110,15,501600,483145,18455,376200,33,0.07,1
957,20220712,19,2498141,2478965,19176,2373233,66,0.06,1
958,20220702,18,2040623,1926351,114272,1734529,87,0.02,1
959,20250205,17,1444534,1385790,58744,650040,91,0.04,1
960,20240507,21,1971780,1816501,155279,1183068,36,0.03,1
962,20250402,13,1222331,1088759,133572,1161214,88,0.07,1
964,20210407,6,1830155,1811504,18651,1555631,119,0.08,1
966,20190508,22,1229469,1111576,117893,1045048,71,0.06,1
967,20200402,16,1077322,1002518,74804,592527,86,0.08,1
969,20250203,17,2387995,2311161,76834,2029795,65,0.07,1
972,20190510,27,1327671,1196111,131560,862986,79,0.06,1
974,20230511,20,1906328,1844656,61672,1715695,23,0.09,1
975,20210209,4,440768,362945,77823,374652,94,0.07,1
976,20210702,7,1984684,1921066,63618,1885449,17,0.07,1
977,20220912,25,1457153,1312488,144665,1020007,104,0.02,1
978,20190605,27,665355,549780,115575,465748,20,0.06,1
979,20250606,3,2248016,2209888,38128,1686012,90,0.04,1
980,20231211,21,2116352,1958371,157981,1798899,113,0.06,1
983,20200512,15,1423974,1300349,123625,854384,67,0.04,1
984,20231209,18,1575005,1437634,137371,1338754,7,0.07,1
987,20250408,13,924058,913560,10498,646840,105,0.04,1
989,20221105,10,2295100,2292097,3003,918039,13,0.1,1
990,20221210,3,1294474,1285841,8633,1100302,23,0.09,1
991,20231109,24,1371097,1311742,59355,479883,101,0.08,1
992,20210312,7,1291622,1158831,132791,1162459,84,0.08,1
993,20240812,13,1321711,1169070,152641,1123454,78,0.03,1
994,20190806,5,2253469,2233370,20099,788714,83,0.07,1
995,20190509,3,428752,278878,149874,364439,72,0.04,1
997,20190212,5,295934,149612,146322,207153,104,0.07,1
999,20210705,16,1679537,1591512,88025,1427606,74,0.04,1
1002,20220409,20,1644102,1616624,27478,1561896,16,0.09,1
1003,20190704,20,500266,334438,165828,325172,26,0.1,1
1008,20210501,1,995154,838251,156903,895638,10,0.13,1
1009,20240308,16,1229238,1202041,27197,983390,75,0.07,1
1010,20240810,11,2056972,1958403,98569,1439880,96,0.06,1
1013,20200608,13,1413218,1360587,52631,706609,85,0.07,1
1014,20200705,17,255746,217370,38376,140660,62,0.08,1
1015,20220712,17,1158765,1053866,104899,753197,47,0.08,1
1017,20240411,13,753204,742448,10756,715543,113,0.05,1
1018,20230601,16,753807,592121,161686,678426,78,0.02,1
1020,20241010,29,1928221,1898302,29919,1831809,66,0.05,1
1022,20221001,22,2086865,1948424,138441,1147775,102,0.05,1
1023,20190511,6,2406635,2315377,91258,1323649,31,0.03,1
1024,20220511,7,819232,692453,126779,286731,100,0.02,1
1025,20201112,28,1431856,1376498,55358,501149,39,0.03,1
1026,20230709,23,907541,785272,122269,453770,42,0.04,1
1027,20231110,29,1241529,1157114,84415,869070,90,0.04,1
1028,20200401,23,690307,525286,165021,586760,22,0.09,1
1029,20241108,14,2083101,1914336,168765,1562325,81,0.04,1
1032,20241211,2,426287,279361,146926,234457,108,0.04,1
1038,20250509,22,892261,759525,132736,490743,11,0.14,1
1039,20190401,2,2415742,2404154,11588,1811806,25,0.06,1
1041,20230909,18,1386099,1300273,85826,762354,93,0.03,1
1042,20230806,3,757269,607452,149817,416497,3,0.1,1
1043,20240802,30,608475,433928,174547,578051,20,0.14,1
1044,20250202,10,399038,380861,18177,279326,81,0.04,1
1050,20240410,13,249472,72277,177195,112262,53,0.03,1
1051,20230201,16,429452,385301,44151,279143,84,0.05,1
1052,20250807,14,1066650,908721,157929,1013317,35,0.03,1
1054,20211005,11,2063708,1902877,160831,1857337,120,0.02,1
1055,20240309,5,1100108,1001020,99088,935091,64,0.05,1
1058,20250702,22,2217316,2084581,132735,2106450,70,0.03,1
1059,20241012,9,793848,662259,131589,674770,33,0.03,1
1060,20231006,2,1458218,1358660,99558,874930,49,0.05,1
1061,20201106,28,1472672,1334052,138620,589068,70,0.07,1
1062,20240402,23,1931865,1757464,174401,1642085,47,0.08,1
1065,20191104,14,953066,881875,71191,476533,83,0.03,1
1066,20250212,22,1672314,1645420,26894,919772,39,0.04,1
1068,20230707,29,256822,173172,83650,128411,73,0.08,1
1070,20200806,23,1694440,1634234,60206,1016664,41,0.06,1
1071,20240711,22,1622115,1542721,79394,567740,76,0.05,1
1072,20220101,22,1740163,1601663,138500,783073,18,0.07,1
1073,20191107,28,295314,135703,159611,206719,71,0.06,1
1074,20230612,25,2308578,2274270,34308,2193149,69,0.08,1
1075,20210302,15,1957544,1782685,174859,1663912,20,0.12,1
1076,20200409,2,549205,543681,5524,384443,110,0.08,1
1077,20220412,27,1634820,1499983,134837,1389597,94,0.07,1
1078,20210507,21,1169694,1061361,108333,1111209,8,0.06,1
1079,20250209,26,1735724,1664531,71193,1128220,69,0.04,1
1080,20230512,3,1773820,1608380,165440,1507747,42,0.06,1
1081,20191108,4,2008006,1945078,62928,1706805,14,0.06,1
1082,20210910,5,1189823,1086677,103146,535420,35,0.06,1
1084,20190709,6,963223,959188,4035,915061,14,0.07,1
1085,20200202,7,1141359,1049442,91917,970155,100,0.05,1
1086,20191212,4,1030133,922066,108067,721093,56,0.04,1
1087,20220903,2,713331,581150,132181,285332,51,0.02,1
1089,20230204,10,589629,530595,59034,206370,15,0.06,1
1090,20220212,22,2497323,2390696,106627,874063,82,0.04,1
1091,20230905,18,600950,531173,69777,540855,109,0.05,1
1093,20240409,22,630251,572826,57425,472688,45,0.08,1
1094,20250104,23,1404626,1341577,63049,983238,67,0.06,1
1097,20210107,19,603992,531601,72391,422794,30,0.05,1
1098,20210507,13,1355631,1295969,59662,745597,76,0.07,1
1100,20210103,28,1261868,1230488,31380,694027,24,0.1,1
1101,20230305,21,1410325,1330350,79975,987227,101,0.04,1
1104,20230605,12,2257100,2185239,71861,1241405,38,0.04,1
1105,20221102,17,1972800,1904707,68093,1479600,13,0.13,1
1106,20200512,3,1373898,1324669,49229,549559,26,0.14,1
1107,20210402,5,208245,121141,87104,93710,50,0.04,1
1108,20250108,12,1993353,1815800,177553,1096344,51,0.03,1
1110,20230603,20,1353733,1212291,141442,1218359,99,0.03,1
1111,20210705,27,1553588,1487061,66527,932152,52,0.06,1
1112,20230605,29,589421,494187,95234,442065,51,0.05,1
1115,20240909,21,1812076,1801219,10857,724830,111,0.02,1
1116,20210205,22,1216871,1139284,77587,973496,41,0.04,1
1117,20200502,25,2157707,1995836,161871,1618280,29,0.11,1
1118,20250112,27,431833,387394,44439,367058,97,0.04,1
1119,20201210,22,2036637,1969028,67609,1425645,62,0.05,1
1121,20230809,9,692554,539037,153517,554043,46,0.08,1
1122,20220503,20,2453721,2330449,123272,1226860,42,0.07,1
1123,20230308,8,1105561,1022018,83543,497502,67,0.06,1
1125,20220706,5,1252362,1125768,126594,688799,27,0.07,1
1126,20200103,27,1555043,1485853,69190,1321786,96,0.04,1
1127,20200403,3,987521,946805,40716,641888,13,0.07,1
1128,20200505,24,658088,567022,91066,427757,15,0.11,1
1130,20190309,12,502893,469609,33284,251446,66,0.05,1
1131,20221009,6,2230472,2216672,13800,1115236,93,0.05,1
1132,20190408,5,1885291,1739626,145665,1225439,3,0.08,1
1133,20200408,10,1801451,1621641,179810,810652,48,0.06,1
1134,20241008,22,2319977,2231244,88733,1855981,82,0.07,1
1135,20190210,22,1201230,1046382,154848,420430,4,0.12,1
1136,20200704,24,941267,776508,164759,800076,70,0.07,1
1138,20220103,21,853620,750088,103532,554852,101,0.03,1
1140,20210605,9,1798237,1662686,135551,989030,16,0.13,1
1141,20240404,27,1454733,1447705,7028,800103,64,0.02,1
1142,20220404,4,1326944,1207842,119102,928860,111,0.02,1
1143,20200711,11,1593037,1503966,89071,637214,95,0.07,1
1144,20200106,1,2152339,2106511,45828,1614254,60,0.04,1
1145,20250205,19,1122295,1050392,71903,1066180,119,0.04,1
1146,20251111,9,306500,291309,15191,229875,109,0.03,1
1147,20250111,9,1357081,1309300,47781,1221372,94,0.03,1
1148,20240108,3,249971,193766,56205,174979,33,0.03,1
1149,20190403,6,983393,825609,157784,344187,113,0.08,1
1151,20210610,12,624591,468173,156418,530902,45,0.05,1
1152,20200803,9,1521965,1483230,38735,608785,83,0.07,1
1153,20230509,7,1557869,1504773,53096,545254,42,0.05,1
1154,20241109,27,217123,107383,109740,119417,71,0.05,1
1155,20200606,18,611123,465258,145865,336117,75,0.04,1
1156,20191009,14,776166,648328,127838,271658,5,0.06,1
1157,20210111,22,332145,322165,9980,166072,94,0.07,1
1159,20230211,14,801065,711000,90065,761011,55,0.07,1
1161,20210909,3,1114944,935575,179369,836208,58,0.06,1
1163,20231205,16,2318264,2311719,6545,1159132,52,0.05,1
1164,20200603,14,2461166,2445844,15322,1722816,8,0.07,1
1165,20250107,11,1168968,1044417,124551,818277,81,0.07,1
1166,20220512,16,2424521,2404634,19887,848582,109,0.03,1
1167,20220710,15,2202694,2062050,140644,1431751,7,0.13,1
1168,20230208,28,2446973,2356713,90260,1957578,49,0.05,1
1169,20200510,5,1564330,1451352,112978,1407897,119,0.05,1
1171,20230211,10,1434340,1391121,43219,645452,58,0.05,1
1172,20190503,29,893670,745191,148479,804303,48,0.07,1
1173,20250412,21,1085785,948638,137147,651471,101,0.02,1
1176,20210605,15,862724,762241,100483,345089,74,0.06,1
1177,20201103,30,1216627,1072207,144420,608313,69,0.03,1
1178,20250111,27,2487243,2377389,109854,870535,18,0.1,1
1180,20240606,14,1922455,1806833,115622,1057350,99,0.02,1
1181,20241111,13,652916,592226,60690,620270,10,0.15,1
1182,20210207,13,1697538,1669625,27913,594138,107,0.03,1
1184,20201005,16,1060700,962042,98658,901595,42,0.03,1
1185,20190804,15,2117182,1981078,136104,1799604,66,0.07,1
1186,20190704,19,892147,772000,120147,446073,25,0.05,1
1188,20210810,19,1603721,1507336,96385,1282976,54,0.08,1
1189,20190204,11,842619,683493,159126,716226,32,0.06,1
1190,20220108,12,1967801,1819244,148557,1279070,84,0.07,1
1191,20250508,18,2266773,2260821,5952,1586741,109,0.03,1
1192,20190508,2,2122419,2087774,34645,1804056,92,0.06,1
1193,20201107,16,1266310,1178175,88135,823101,10,0.06,1
1194,20210705,2,332600,313203,19397,182930,26,0.14,1
1198,20220109,10,1558722,1414312,144410,857297,101,0.07,1
1199,20221003,27,2391188,2258119,133069,956475,43,0.04,1
1201,20210908,27,2184057,2052377,131680,1092028,43,0.04,1
1203,20200601,28,1830448,1711217,119231,1555880,106,0.07,1
1204,20230606,4,1423061,1318607,104454,1280754,32,0.05,1
1207,20230511,4,1499280,1335380,163900,1424316,105,0.03,1
1208,20220611,25,246402,116287,130115,184801,103,0.06,1
1209,20211008,9,2448859,2287226,161633,1959087,19,0.08,1
1211,20221111,9,368605,291295,77310,313314,59,0.07,1
1213,20210805,28,556056,455311,100745,222422,18,0.08,1
1216,20220907,14,858068,766109,91959,300323,63,0.03,1
1217,20241001,29,1371245,1319536,51709,479935,3,0.07,1
1219,20200804,19,1468992,1359481,109511,587596,21,0.1,1
1221,20241003,4,846169,782245,63924,719243,116,0.05,1
1223,20241112,13,2212850,2184414,28436,1548995,72,0.07,1
1226,20200301,21,821610,712712,108898,780529,63,0.06,1
1229,20251112,25,670212,518823,151389,636701,35,0.07,1
1230,20221112,13,1654293,1533635,120658,1158005,19,0.09,1
1231,20191011,11,2411802,2344361,67441,1929441,102,0.06,1
1232,20200102,21,923938,890488,33450,646756,91,0.07,1
1235,20250102,4,1775805,1603336,172469,1065483,94,0.04,1
1236,20210902,2,1230603,1113837,116766,553771,24,0.11,1
1237,20210701,1,1653681,1486607,167074,1322944,94,0.05,1
1238,20250205,17,263685,261710,1975,224132,53,0.08,1
1239,20190902,29,1623621,1554303,69318,1217715,111,0.07,1
1242,20250311,5,250127,173365,76762,212607,83,0.03,1
1246,20210411,4,1354715,1261442,93273,1151507,31,0.06,1
1247,20230811,17,1536058,1453835,82223,1305649,106,0.04,1
1249,20231111,19,728259,582250,146009,582607,23,0.14,1
1250,20200512,26,1618425,1534813,83612,971055,120,0.06,1
1251,20230706,28,1315440,1217936,97504,460403,89,0.05,1
1252,20220911,18,1379661,1351082,28579,1034745,97,0.07,1
1253,20220910,1,587941,550956,36985,382161,5,0.08,1
1254,20250710,20,2391118,2349688,41430,1195559,46,0.06,1
1255,20190306,28,1411542,1313002,98540,917502,50,0.03,1
1256,20200201,11,694512,679561,14951,243079,72,0.07,1
1257,20210211,11,1123360,1043718,79642,617848,25,0.07,1
1258,20250209,20,1733128,1592484,140644,1039876,66,0.07,1
1259,20240302,8,1505160,1325483,179677,602063,100,0.05,1
1260,20211008,13,1126185,1075776,50409,844638,49,0.07,1
1261,20210301,22,544364,389948,154416,517145,9,0.07,1
1263,20200503,25,2065178,2031444,33734,1032589,112,0.04,1
1264,20201004,21,1492853,1316430,176423,821069,89,0.03,1
1265,20221210,28,740941,740591,350,444564,80,0.03,1
1267,20190904,25,701293,564622,136671,280517,35,0.04,1
1268,20211009,30,261039,190126,70913,169675,36,0.04,1
1270,20200409,9,1346349,1273429,72920,1009761,25,0.05,1
1271,20211111,11,889998,833312,56686,711998,96,0.04,1
