vehicle_id,brand,model,fuel_type,transmission,car_condition,is_premium_brand,manufacturing_year,vehicle_age,kms_driven
406,Maruti,Wagonr,Electric,Automatic,Fair,0,2018,8,51341
407,Mahindra,Xuv500,Diesel,Manual,Poor,0,2015,11,68730
408,Toyota,Innova,Diesel,Manual,Poor,0,2012,14,102641
409,Maruti,Baleno,Diesel,Automatic,Excellent,0,2023,3,134961
410,Honda,City,Cng,Manual,Poor,0,2016,10,114594
411,Maruti,Baleno,Cng,Automatic,Fair,0,2019,7,99238
412,Mahindra,Xuv500,Cng,Automatic,Poor,0,2012,14,45943
413,Mahindra,Scorpio,Diesel,Automatic,Poor,0,2012,14,92071
414,Toyota,Innova,Cng,Automatic,Fair,0,2018,8,10387
415,Mahindra,Xuv500,Electric,Manual,Poor,0,2012,14,119267
416,Maruti,Wagonr,Petrol,Manual,Poor,0,2016,10,40572
417,Bmw,X1,Cng,Manual,Good,1,2022,4,111199
418,Mahindra,Xuv500,Electric,Automatic,Poor,0,2012,14,124734
419,Hyundai,Verna,Diesel,Manual,Excellent,0,2024,2,99179
420,Tata,Harrier,Diesel,Manual,Fair,0,2017,9,33498
421,Audi,A4,Petrol,Automatic,Poor,1,2015,11,149626
422,Audi,Q3,Electric,Manual,Fair,1,2019,7,138472
423,Audi,A4,Petrol,Manual,Good,1,2022,4,88898
424,Hyundai,Verna,Diesel,Automatic,Good,0,2021,5,192613
425,Bmw,X3,Petrol,Automatic,Fair,1,2017,9,181148
426,Maruti,Baleno,Cng,Automatic,Poor,0,2016,10,10745
427,Bmw,X3,Cng,Manual,Poor,1,2015,11,166772
428,Hyundai,I20,Cng,Automatic,Excellent,0,2023,3,87383
429,Honda,Amaze,Cng,Manual,Poor,0,2015,11,179486
430,Honda,Amaze,Electric,Manual,Poor,0,2012,14,183971
431,Hyundai,Verna,Cng,Automatic,Fair,0,2019,7,184422
432,Tata,Nexon,Electric,Automatic,Poor,0,2016,10,155654
433,Mahindra,Scorpio,Electric,Manual,Good,0,2022,4,24054
434,Mahindra,Xuv500,Diesel,Manual,Poor,0,2012,14,184840
435,Toyota,Innova,Diesel,Manual,Excellent,0,2023,3,166311
436,Tata,Harrier,Cng,Manual,Poor,0,2015,11,163988
437,Toyota,Innova,Diesel,Manual,Excellent,0,2024,2,189288
438,Mahindra,Scorpio,Electric,Manual,Fair,0,2017,9,34452
439,Maruti,Swift,Diesel,Automatic,Good,0,2020,6,164185
440,Mahindra,Xuv500,Diesel,Manual,Good,0,2021,5,181213
441,Honda,Amaze,Petrol,Manual,Poor,0,2016,10,126198
442,Maruti,Wagonr,Electric,Automatic,Poor,0,2013,13,175644
443,Bmw,X3,Electric,Automatic,Poor,1,2016,10,164574
444,Bmw,X3,Electric,Automatic,Poor,1,2015,11,180763
445,Maruti,Swift,Cng,Automatic,Poor,0,2014,12,28748
446,Bmw,X3,Electric,Automatic,Excellent,1,2024,2,53606
447,Mahindra,Scorpio,Electric,Automatic,Poor,0,2015,11,184518
448,Toyota,Fortuner,Cng,Manual,Excellent,0,2023,3,6793
449,Mahindra,Scorpio,Cng,Manual,Excellent,0,2023,3,9305
450,Mahindra,Scorpio,Electric,Automatic,Poor,0,2013,13,180559
451,Bmw,X1,Diesel,Automatic,Excellent,1,2024,2,131177
452,Audi,A4,Electric,Automatic,Fair,1,2018,8,7392
453,Mahindra,Xuv500,Diesel,Automatic,Poor,0,2014,12,124493
454,Maruti,Baleno,Diesel,Automatic,Poor,0,2016,10,87178
455,Audi,Q3,Diesel,Automatic,Good,1,2021,5,26288
456,Maruti,Wagonr,Petrol,Automatic,Fair,0,2018,8,182348
457,Maruti,Baleno,Cng,Manual,Good,0,2020,6,196531
458,Hyundai,Creta,Petrol,Automatic,Poor,0,2015,11,174352
459,Audi,A4,Diesel,Automatic,Fair,1,2019,7,151618
460,Honda,City,Cng,Automatic,Poor,0,2016,10,20331
461,Tata,Nexon,Petrol,Automatic,Fair,0,2017,9,6380
462,Mahindra,Scorpio,Electric,Automatic,Excellent,0,2024,2,131418
463,Maruti,Baleno,Cng,Manual,Good,0,2022,4,9423
464,Honda,Amaze,Diesel,Automatic,Fair,0,2019,7,128467
465,Maruti,Baleno,Cng,Automatic,Good,0,2020,6,24310
466,Toyota,Fortuner,Cng,Manual,Excellent,0,2024,2,187374
467,Bmw,X1,Petrol,Manual,Good,1,2020,6,49763
468,Mahindra,Xuv500,Diesel,Automatic,Excellent,0,2024,2,154977
469,Bmw,X3,Petrol,Automatic,Poor,1,2014,12,55015
470,Maruti,Baleno,Electric,Manual,Excellent,0,2023,3,156153
471,Toyota,Innova,Diesel,Manual,Fair,0,2019,7,167429
472,Tata,Nexon,Cng,Automatic,Fair,0,2018,8,51146
473,Maruti,Swift,Electric,Automatic,Poor,0,2012,14,129941
474,Tata,Harrier,Petrol,Automatic,Poor,0,2012,14,18812
475,Hyundai,Creta,Petrol,Automatic,Fair,0,2019,7,139819
476,Bmw,X3,Diesel,Manual,Poor,1,2014,12,144836
477,Bmw,X3,Diesel,Manual,Poor,1,2014,12,32930
478,Toyota,Fortuner,Petrol,Automatic,Excellent,0,2023,3,5773
479,Tata,Nexon,Petrol,Manual,Excellent,0,2024,2,97186
480,Honda,City,Diesel,Manual,Fair,0,2017,9,35235
481,Bmw,X3,Cng,Automatic,Excellent,1,2024,2,59656
482,Bmw,X1,Electric,Automatic,Fair,1,2018,8,119184
483,Toyota,Fortuner,Cng,Manual,Good,0,2020,6,111269
484,Bmw,X3,Diesel,Manual,Poor,1,2014,12,23466
485,Mahindra,Xuv500,Petrol,Manual,Good,0,2022,4,27850
486,Toyota,Innova,Cng,Automatic,Good,0,2022,4,162613
487,Audi,A4,Electric,Automatic,Fair,1,2019,7,34985
488,Toyota,Innova,Petrol,Manual,Fair,0,2018,8,141508
489,Maruti,Swift,Diesel,Automatic,Poor,0,2014,12,16620
490,Mahindra,Xuv500,Electric,Automatic,Fair,0,2018,8,68111
491,Tata,Nexon,Cng,Automatic,Poor,0,2013,13,84821
492,Toyota,Fortuner,Petrol,Automatic,Poor,0,2013,13,97729
493,Mahindra,Xuv500,Diesel,Manual,Poor,0,2015,11,84585
494,Hyundai,Creta,Diesel,Manual,Fair,0,2017,9,197939
495,Maruti,Swift,Diesel,Manual,Good,0,2020,6,41959
496,Toyota,Innova,Diesel,Manual,Good,0,2021,5,79869
497,Toyota,Fortuner,Cng,Automatic,Fair,0,2018,8,195698
498,Honda,City,Diesel,Manual,Fair,0,2017,9,108780
499,Tata,Nexon,Electric,Manual,Good,0,2021,5,117369
500,Maruti,Baleno,Cng,Automatic,Good,0,2021,5,135003
501,Hyundai,Verna,Petrol,Automatic,Poor,0,2014,12,166094
502,Audi,A4,Electric,Automatic,Excellent,1,2024,2,15934
503,Tata,Nexon,Cng,Manual,Poor,0,2012,14,75433
504,Mahindra,Scorpio,Electric,Manual,Poor,0,2015,11,75215
505,Maruti,Swift,Petrol,Manual,Good,0,2020,6,126598
506,Maruti,Baleno,Electric,Automatic,Poor,0,2015,11,183395
507,Mahindra,Xuv500,Cng,Automatic,Poor,0,2015,11,114842
508,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2014,12,133227
509,Maruti,Swift,Petrol,Automatic,Good,0,2022,4,76211
510,Mahindra,Xuv500,Petrol,Manual,Poor,0,2016,10,10639
511,Toyota,Fortuner,Electric,Manual,Poor,0,2012,14,113201
512,Honda,City,Electric,Manual,Fair,0,2019,7,7619
513,Bmw,X3,Petrol,Manual,Fair,1,2019,7,69674
514,Honda,City,Diesel,Automatic,Good,0,2020,6,20659
515,Mahindra,Scorpio,Diesel,Manual,Poor,0,2013,13,83511
516,Honda,Amaze,Petrol,Manual,Excellent,0,2023,3,124201
517,Bmw,X1,Diesel,Manual,Fair,1,2018,8,23794
518,Bmw,X1,Diesel,Manual,Poor,1,2015,11,45033
519,Audi,A4,Electric,Automatic,Poor,1,2015,11,70482
520,Audi,A4,Diesel,Automatic,Poor,1,2014,12,30188
521,Hyundai,Verna,Petrol,Manual,Poor,0,2013,13,18184
522,Audi,A4,Electric,Automatic,Excellent,1,2023,3,26225
523,Audi,Q3,Cng,Automatic,Poor,1,2014,12,183210
524,Bmw,X3,Diesel,Automatic,Fair,1,2017,9,102849
525,Hyundai,I20,Petrol,Manual,Poor,0,2015,11,48098
526,Tata,Harrier,Petrol,Automatic,Fair,0,2018,8,120339
527,Hyundai,I20,Cng,Manual,Poor,0,2015,11,56989
528,Honda,Amaze,Petrol,Automatic,Poor,0,2015,11,162542
529,Tata,Nexon,Petrol,Automatic,Poor,0,2016,10,59792
530,Mahindra,Xuv500,Petrol,Manual,Poor,0,2013,13,23681
531,Maruti,Swift,Diesel,Automatic,Fair,0,2018,8,120335
532,Bmw,X3,Electric,Automatic,Poor,1,2016,10,39773
533,Hyundai,I20,Cng,Automatic,Fair,0,2017,9,36845
534,Bmw,X1,Diesel,Manual,Poor,1,2014,12,43932
535,Bmw,X1,Petrol,Manual,Excellent,1,2024,2,25174
536,Mahindra,Scorpio,Cng,Manual,Poor,0,2013,13,146394
537,Toyota,Fortuner,Electric,Manual,Fair,0,2018,8,151756
538,Maruti,Baleno,Electric,Manual,Poor,0,2014,12,171201
539,Honda,City,Petrol,Automatic,Excellent,0,2024,2,92127
540,Hyundai,I20,Electric,Manual,Excellent,0,2023,3,83073
541,Mahindra,Scorpio,Electric,Manual,Fair,0,2018,8,165356
542,Bmw,X1,Diesel,Automatic,Fair,1,2017,9,133325
543,Honda,City,Electric,Manual,Fair,0,2019,7,62944
544,Maruti,Wagonr,Cng,Manual,Good,0,2020,6,192289
545,Hyundai,I20,Electric,Manual,Poor,0,2014,12,183711
546,Mahindra,Scorpio,Petrol,Manual,Fair,0,2019,7,24052
547,Bmw,X1,Petrol,Manual,Excellent,1,2023,3,167636
548,Mahindra,Scorpio,Cng,Manual,Excellent,0,2023,3,127440
549,Bmw,X1,Cng,Automatic,Fair,1,2017,9,86082
550,Audi,Q3,Petrol,Manual,Excellent,1,2024,2,52187
551,Mahindra,Xuv500,Cng,Automatic,Poor,0,2015,11,122338
552,Bmw,X1,Diesel,Manual,Excellent,1,2024,2,168168
553,Tata,Harrier,Cng,Automatic,Fair,0,2019,7,63964
554,Tata,Nexon,Electric,Automatic,Fair,0,2019,7,151064
555,Mahindra,Scorpio,Electric,Manual,Excellent,0,2024,2,199151
556,Mahindra,Scorpio,Diesel,Automatic,Fair,0,2018,8,75304
557,Maruti,Wagonr,Electric,Automatic,Poor,0,2013,13,131037
558,Hyundai,Verna,Electric,Manual,Good,0,2022,4,192717
559,Tata,Nexon,Diesel,Manual,Poor,0,2012,14,166978
560,Audi,Q3,Electric,Manual,Poor,1,2015,11,55137
561,Tata,Harrier,Electric,Manual,Good,0,2021,5,174374
562,Toyota,Innova,Cng,Manual,Good,0,2021,5,156638
563,Honda,City,Electric,Manual,Excellent,0,2023,3,86554
564,Mahindra,Xuv500,Cng,Automatic,Poor,0,2013,13,158527
565,Toyota,Innova,Cng,Manual,Excellent,0,2024,2,39368
566,Honda,Amaze,Cng,Manual,Fair,0,2018,8,74379
567,Maruti,Baleno,Cng,Manual,Poor,0,2016,10,50571
568,Tata,Harrier,Electric,Manual,Poor,0,2014,12,143139
569,Hyundai,I20,Petrol,Manual,Poor,0,2014,12,165752
570,Honda,Amaze,Diesel,Manual,Fair,0,2018,8,128684
571,Audi,A4,Petrol,Manual,Good,1,2021,5,161161
572,Audi,A4,Diesel,Manual,Poor,1,2016,10,36002
573,Maruti,Baleno,Diesel,Manual,Good,0,2022,4,64958
574,Bmw,X3,Petrol,Automatic,Fair,1,2017,9,89481
575,Tata,Harrier,Diesel,Manual,Good,0,2022,4,134988
576,Hyundai,I20,Cng,Automatic,Good,0,2020,6,30706
577,Maruti,Swift,Diesel,Automatic,Good,0,2020,6,117849
578,Bmw,X3,Electric,Manual,Good,1,2020,6,127294
579,Bmw,X3,Petrol,Manual,Poor,1,2016,10,47546
580,Bmw,X1,Cng,Automatic,Poor,1,2013,13,83118
581,Toyota,Fortuner,Diesel,Manual,Poor,0,2014,12,148482
582,Mahindra,Scorpio,Petrol,Manual,Good,0,2022,4,136301
583,Bmw,X1,Cng,Manual,Poor,1,2013,13,55983
584,Hyundai,I20,Cng,Manual,Fair,0,2018,8,96695
585,Toyota,Fortuner,Cng,Automatic,Poor,0,2015,11,75088
586,Toyota,Fortuner,Petrol,Automatic,Fair,0,2017,9,38671
587,Honda,City,Diesel,Manual,Excellent,0,2024,2,173144
588,Hyundai,Creta,Diesel,Manual,Poor,0,2016,10,40229
589,Bmw,X3,Diesel,Automatic,Good,1,2022,4,170937
590,Mahindra,Xuv500,Cng,Automatic,Good,0,2021,5,185349
591,Bmw,X3,Diesel,Manual,Poor,1,2015,11,32010
592,Maruti,Wagonr,Diesel,Manual,Excellent,0,2023,3,15189
593,Audi,Q3,Diesel,Automatic,Poor,1,2012,14,143924
594,Honda,City,Cng,Manual,Poor,0,2015,11,89537
595,Tata,Harrier,Diesel,Automatic,Poor,0,2016,10,161316
596,Honda,City,Petrol,Automatic,Poor,0,2015,11,199921
597,Hyundai,I20,Electric,Automatic,Poor,0,2015,11,172340
598,Maruti,Wagonr,Cng,Automatic,Fair,0,2018,8,54293
599,Honda,City,Cng,Automatic,Good,0,2020,6,76815
600,Mahindra,Xuv500,Electric,Manual,Poor,0,2012,14,137594
601,Audi,Q3,Electric,Manual,Fair,1,2019,7,142612
602,Toyota,Innova,Electric,Automatic,Good,0,2021,5,22094
603,Honda,City,Cng,Automatic,Excellent,0,2023,3,31716
604,Hyundai,I20,Petrol,Manual,Poor,0,2013,13,16190
605,Bmw,X1,Electric,Manual,Good,1,2021,5,176483
606,Toyota,Fortuner,Diesel,Automatic,Poor,0,2014,12,55272
607,Mahindra,Xuv500,Petrol,Automatic,Poor,0,2016,10,164560
608,Tata,Nexon,Cng,Automatic,Good,0,2022,4,101484
609,Bmw,X3,Diesel,Manual,Poor,1,2013,13,57208
610,Honda,City,Petrol,Manual,Fair,0,2018,8,195795
611,Audi,Q3,Petrol,Automatic,Fair,1,2017,9,33191
612,Honda,City,Cng,Automatic,Poor,0,2016,10,65862
613,Toyota,Innova,Electric,Manual,Good,0,2021,5,116928
614,Maruti,Baleno,Cng,Manual,Good,0,2021,5,108299
615,Bmw,X1,Electric,Automatic,Poor,1,2013,13,95046
616,Audi,Q3,Petrol,Manual,Excellent,1,2024,2,41791
617,Bmw,X1,Electric,Manual,Excellent,1,2023,3,59319
618,Honda,Amaze,Diesel,Automatic,Good,0,2022,4,35230
619,Audi,Q3,Cng,Manual,Good,1,2020,6,133489
620,Honda,Amaze,Cng,Automatic,Good,0,2021,5,32682
621,Toyota,Innova,Petrol,Manual,Poor,0,2012,14,61552
622,Toyota,Fortuner,Cng,Manual,Fair,0,2019,7,61421
623,Maruti,Wagonr,Electric,Automatic,Poor,0,2012,14,57768
624,Mahindra,Scorpio,Diesel,Manual,Good,0,2022,4,79586
625,Toyota,Fortuner,Cng,Automatic,Poor,0,2014,12,44146
626,Honda,City,Petrol,Automatic,Poor,0,2016,10,126532
627,Tata,Harrier,Cng,Automatic,Poor,0,2014,12,146670
628,Tata,Nexon,Diesel,Automatic,Fair,0,2017,9,160715
629,Tata,Nexon,Cng,Manual,Fair,0,2019,7,9983
630,Toyota,Fortuner,Diesel,Manual,Poor,0,2014,12,151830
631,Maruti,Baleno,Petrol,Manual,Poor,0,2012,14,110067
632,Honda,City,Electric,Manual,Fair,0,2019,7,108538
633,Tata,Nexon,Diesel,Manual,Fair,0,2017,9,74242
634,Maruti,Baleno,Electric,Automatic,Fair,0,2017,9,172858
635,Honda,Amaze,Diesel,Manual,Good,0,2021,5,118716
636,Hyundai,Creta,Petrol,Manual,Poor,0,2015,11,47374
637,Audi,A4,Cng,Manual,Excellent,1,2023,3,149254
638,Audi,Q3,Electric,Manual,Poor,1,2012,14,141186
639,Tata,Nexon,Petrol,Manual,Fair,0,2019,7,187143
640,Audi,A4,Cng,Manual,Excellent,1,2024,2,171495
641,Hyundai,Verna,Cng,Automatic,Good,0,2022,4,184946
642,Tata,Nexon,Cng,Automatic,Fair,0,2019,7,192272
643,Toyota,Fortuner,Diesel,Automatic,Poor,0,2014,12,11948
644,Mahindra,Scorpio,Cng,Manual,Poor,0,2013,13,172622
645,Audi,A4,Diesel,Automatic,Poor,1,2014,12,171193
646,Audi,Q3,Diesel,Automatic,Excellent,1,2024,2,91935
647,Maruti,Baleno,Diesel,Manual,Good,0,2021,5,62224
648,Tata,Nexon,Cng,Manual,Poor,0,2012,14,181587
649,Bmw,X3,Diesel,Manual,Poor,1,2014,12,18243
650,Maruti,Baleno,Diesel,Automatic,Fair,0,2017,9,195806
651,Bmw,X3,Diesel,Manual,Fair,1,2017,9,141616
652,Toyota,Innova,Petrol,Manual,Excellent,0,2023,3,115068
653,Hyundai,I20,Petrol,Manual,Excellent,0,2024,2,129262
654,Honda,Amaze,Diesel,Automatic,Poor,0,2016,10,91440
655,Mahindra,Scorpio,Cng,Manual,Poor,0,2014,12,57051
656,Maruti,Swift,Cng,Automatic,Good,0,2022,4,178673
657,Audi,Q3,Electric,Manual,Poor,1,2015,11,129850
658,Mahindra,Xuv500,Petrol,Automatic,Fair,0,2019,7,179691
659,Bmw,X1,Petrol,Manual,Good,1,2022,4,107054
660,Audi,A4,Diesel,Automatic,Good,1,2022,4,55807
661,Bmw,X3,Cng,Automatic,Poor,1,2013,13,180243
662,Toyota,Innova,Diesel,Automatic,Excellent,0,2024,2,58793
663,Bmw,X1,Petrol,Automatic,Good,1,2020,6,171509
664,Audi,Q3,Cng,Manual,Poor,1,2013,13,72755
665,Hyundai,Verna,Cng,Automatic,Good,0,2022,4,9274
666,Hyundai,Verna,Petrol,Automatic,Poor,0,2012,14,125579
667,Toyota,Fortuner,Electric,Automatic,Excellent,0,2023,3,181307
668,Bmw,X1,Cng,Manual,Excellent,1,2023,3,151892
669,Hyundai,Verna,Cng,Manual,Poor,0,2013,13,101372
670,Tata,Nexon,Diesel,Manual,Good,0,2021,5,122560
671,Hyundai,Verna,Petrol,Automatic,Poor,0,2014,12,120315
672,Mahindra,Scorpio,Petrol,Automatic,Good,0,2021,5,150482
673,Toyota,Fortuner,Diesel,Automatic,Excellent,0,2023,3,104440
674,Honda,Amaze,Electric,Automatic,Fair,0,2019,7,103850
675,Tata,Nexon,Petrol,Automatic,Excellent,0,2024,2,75357
676,Toyota,Innova,Electric,Automatic,Poor,0,2014,12,58120
677,Hyundai,I20,Diesel,Manual,Poor,0,2015,11,130440
678,Honda,City,Diesel,Manual,Excellent,0,2023,3,145467
679,Bmw,X1,Diesel,Automatic,Poor,1,2016,10,109199
680,Tata,Nexon,Petrol,Manual,Good,0,2022,4,119253
681,Tata,Nexon,Electric,Manual,Good,0,2022,4,37148
682,Hyundai,Creta,Cng,Automatic,Good,0,2021,5,43873
683,Tata,Nexon,Cng,Manual,Good,0,2020,6,166003
684,Honda,City,Diesel,Manual,Fair,0,2017,9,123875
685,Audi,A4,Cng,Automatic,Fair,1,2018,8,15093
686,Honda,City,Diesel,Automatic,Excellent,0,2023,3,170749
687,Hyundai,I20,Electric,Automatic,Good,0,2020,6,101529
688,Toyota,Fortuner,Electric,Automatic,Excellent,0,2024,2,120857
689,Tata,Harrier,Diesel,Manual,Excellent,0,2024,2,78028
690,Honda,City,Petrol,Automatic,Good,0,2021,5,40642
691,Maruti,Baleno,Electric,Manual,Fair,0,2018,8,124138
692,Bmw,X3,Petrol,Automatic,Poor,1,2015,11,176572
693,Audi,Q3,Diesel,Manual,Excellent,1,2024,2,123957
694,Maruti,Baleno,Cng,Manual,Poor,0,2012,14,169431
695,Honda,Amaze,Cng,Manual,Excellent,0,2024,2,170568
696,Toyota,Innova,Electric,Automatic,Fair,0,2018,8,84771
697,Bmw,X3,Petrol,Automatic,Poor,1,2013,13,180635
698,Honda,Amaze,Diesel,Manual,Fair,0,2019,7,163904
699,Tata,Nexon,Diesel,Manual,Poor,0,2014,12,12730
700,Maruti,Swift,Electric,Automatic,Fair,0,2017,9,49813
701,Tata,Nexon,Diesel,Manual,Excellent,0,2024,2,148479
702,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2016,10,35809
703,Bmw,X3,Electric,Manual,Excellent,1,2024,2,186703
704,Honda,City,Diesel,Manual,Poor,0,2015,11,82784
705,Toyota,Innova,Electric,Manual,Excellent,0,2023,3,89723
706,Toyota,Fortuner,Cng,Automatic,Fair,0,2019,7,165624
707,Audi,A4,Diesel,Manual,Good,1,2020,6,173286
708,Honda,City,Cng,Manual,Poor,0,2016,10,145006
709,Toyota,Innova,Electric,Manual,Fair,0,2017,9,107539
710,Audi,A4,Petrol,Automatic,Excellent,1,2023,3,138435
711,Mahindra,Xuv500,Cng,Automatic,Good,0,2021,5,175663
712,Tata,Harrier,Electric,Automatic,Fair,0,2019,7,28604
713,Honda,City,Electric,Manual,Poor,0,2016,10,106986
714,Mahindra,Xuv500,Petrol,Automatic,Poor,0,2015,11,137063
715,Audi,Q3,Cng,Manual,Good,1,2020,6,117181
716,Honda,City,Cng,Manual,Excellent,0,2024,2,89648
717,Maruti,Baleno,Diesel,Automatic,Poor,0,2015,11,37178
718,Bmw,X1,Cng,Automatic,Poor,1,2016,10,34950
719,Toyota,Fortuner,Electric,Manual,Poor,0,2012,14,71150
720,Tata,Nexon,Diesel,Manual,Poor,0,2012,14,39398
721,Mahindra,Xuv500,Diesel,Automatic,Poor,0,2014,12,145213
722,Tata,Harrier,Diesel,Manual,Poor,0,2014,12,82785
723,Tata,Nexon,Petrol,Automatic,Fair,0,2018,8,196297
724,Toyota,Innova,Diesel,Automatic,Fair,0,2019,7,95056
725,Toyota,Fortuner,Diesel,Automatic,Excellent,0,2023,3,107287
726,Bmw,X1,Electric,Automatic,Excellent,1,2024,2,85307
727,Maruti,Baleno,Petrol,Automatic,Poor,0,2012,14,186103
728,Toyota,Innova,Petrol,Manual,Fair,0,2018,8,20621
729,Audi,A4,Electric,Manual,Poor,1,2015,11,150330
730,Tata,Harrier,Cng,Manual,Excellent,0,2024,2,187128
731,Tata,Harrier,Electric,Manual,Excellent,0,2024,2,17992
732,Bmw,X1,Diesel,Automatic,Poor,1,2013,13,57584
733,Hyundai,Verna,Diesel,Manual,Poor,0,2015,11,189021
734,Mahindra,Xuv500,Petrol,Automatic,Poor,0,2012,14,77015
735,Honda,City,Electric,Manual,Poor,0,2015,11,134812
736,Mahindra,Scorpio,Electric,Manual,Excellent,0,2023,3,148880
737,Toyota,Innova,Electric,Manual,Poor,0,2013,13,83595
738,Audi,Q3,Petrol,Automatic,Poor,1,2012,14,163069
739,Maruti,Wagonr,Petrol,Automatic,Excellent,0,2023,3,182900
740,Audi,Q3,Electric,Automatic,Good,1,2021,5,39228
741,Mahindra,Scorpio,Diesel,Manual,Poor,0,2014,12,112932
742,Hyundai,Verna,Electric,Manual,Poor,0,2016,10,105244
743,Maruti,Wagonr,Cng,Automatic,Excellent,0,2023,3,141451
744,Hyundai,I20,Cng,Automatic,Excellent,0,2024,2,51485
745,Tata,Harrier,Diesel,Automatic,Poor,0,2015,11,73781
746,Hyundai,Verna,Diesel,Automatic,Good,0,2022,4,73648
747,Tata,Harrier,Cng,Manual,Poor,0,2016,10,12336
748,Toyota,Fortuner,Electric,Manual,Poor,0,2013,13,173209
749,Audi,A4,Electric,Automatic,Fair,1,2019,7,74364
750,Tata,Harrier,Cng,Automatic,Poor,0,2016,10,142967
751,Bmw,X1,Cng,Manual,Poor,1,2016,10,74989
752,Bmw,X1,Cng,Automatic,Good,1,2022,4,104263
753,Toyota,Fortuner,Petrol,Manual,Poor,0,2015,11,183899
754,Bmw,X3,Diesel,Automatic,Fair,1,2018,8,143314
755,Bmw,X1,Diesel,Manual,Poor,1,2013,13,157284
756,Tata,Nexon,Cng,Automatic,Good,0,2021,5,63692
757,Tata,Harrier,Diesel,Automatic,Poor,0,2016,10,125739
758,Toyota,Innova,Diesel,Automatic,Poor,0,2016,10,104932
759,Tata,Harrier,Diesel,Automatic,Fair,0,2019,7,40079
760,Audi,A4,Cng,Automatic,Poor,1,2013,13,21142
761,Maruti,Swift,Petrol,Automatic,Poor,0,2015,11,128391
762,Hyundai,Verna,Cng,Manual,Fair,0,2019,7,45922
763,Mahindra,Scorpio,Diesel,Manual,Poor,0,2016,10,55091
764,Tata,Nexon,Electric,Automatic,Good,0,2022,4,198700
765,Honda,Amaze,Cng,Manual,Good,0,2020,6,74395
766,Audi,A4,Electric,Manual,Poor,1,2013,13,11301
767,Bmw,X1,Petrol,Manual,Fair,1,2017,9,57520
768,Hyundai,I20,Diesel,Manual,Good,0,2020,6,60398
769,Audi,A4,Cng,Manual,Fair,1,2019,7,16540
770,Bmw,X3,Diesel,Automatic,Excellent,1,2023,3,76878
771,Toyota,Fortuner,Electric,Automatic,Fair,0,2018,8,187866
772,Audi,A4,Petrol,Automatic,Good,1,2020,6,182716
773,Toyota,Fortuner,Cng,Manual,Excellent,0,2024,2,56295
774,Hyundai,Creta,Cng,Manual,Fair,0,2018,8,121151
775,Honda,Amaze,Cng,Manual,Good,0,2021,5,121104
776,Hyundai,Verna,Cng,Automatic,Fair,0,2019,7,10684
777,Audi,A4,Electric,Manual,Good,1,2022,4,174363
778,Audi,A4,Cng,Manual,Excellent,1,2024,2,25125
779,Tata,Harrier,Diesel,Manual,Poor,0,2013,13,124919
780,Audi,A4,Cng,Automatic,Poor,1,2014,12,169684
781,Honda,Amaze,Cng,Manual,Fair,0,2019,7,24369
782,Tata,Harrier,Cng,Manual,Good,0,2021,5,24083
783,Audi,A4,Petrol,Manual,Excellent,1,2023,3,158161
784,Bmw,X3,Electric,Manual,Excellent,1,2024,2,51244
785,Tata,Harrier,Petrol,Automatic,Poor,0,2012,14,195222
786,Bmw,X3,Cng,Automatic,Poor,1,2016,10,147638
787,Bmw,X1,Petrol,Automatic,Fair,1,2019,7,43695
788,Audi,A4,Petrol,Automatic,Good,1,2022,4,155171
789,Maruti,Wagonr,Petrol,Automatic,Excellent,0,2023,3,121940
790,Maruti,Wagonr,Cng,Automatic,Fair,0,2019,7,154882
791,Toyota,Fortuner,Electric,Manual,Excellent,0,2024,2,48926
792,Honda,City,Diesel,Manual,Fair,0,2019,7,163330
793,Toyota,Innova,Petrol,Automatic,Good,0,2022,4,55009
794,Hyundai,Creta,Electric,Automatic,Poor,0,2014,12,53426
795,Honda,City,Cng,Manual,Good,0,2022,4,96275
796,Mahindra,Scorpio,Cng,Automatic,Good,0,2022,4,64008
797,Maruti,Wagonr,Diesel,Automatic,Poor,0,2015,11,78536
798,Tata,Harrier,Cng,Manual,Fair,0,2018,8,114509
799,Audi,A4,Cng,Manual,Fair,1,2019,7,106694
800,Audi,Q3,Petrol,Automatic,Good,1,2022,4,74133
801,Hyundai,I20,Electric,Automatic,Excellent,0,2024,2,82114
802,Maruti,Wagonr,Cng,Manual,Poor,0,2016,10,151446
803,Mahindra,Scorpio,Diesel,Manual,Excellent,0,2023,3,86791
804,Tata,Nexon,Diesel,Automatic,Poor,0,2014,12,166221
805,Hyundai,Verna,Cng,Manual,Fair,0,2019,7,114926
806,Audi,Q3,Cng,Automatic,Fair,1,2019,7,122062
807,Audi,Q3,Diesel,Manual,Poor,1,2016,10,95049
808,Toyota,Fortuner,Cng,Manual,Excellent,0,2023,3,72183
809,Hyundai,Verna,Cng,Manual,Good,0,2020,6,184368
810,Tata,Harrier,Diesel,Automatic,Poor,0,2016,10,6743
811,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2014,12,154563
812,Hyundai,I20,Diesel,Automatic,Fair,0,2018,8,136264
813,Tata,Nexon,Cng,Automatic,Fair,0,2018,8,181426
